"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","stpl_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version","Suggested Citation"
WI,55,059,Kenosha County,000500,55059000500,5539225,Kenosha,Dental care,5,total population,1,-999,-999,65.4,62.3,68.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,000601,55059000601,5539225,Kenosha,Dental care,5,total population,1,-999,-999,70.5,67.9,73.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,000602,55059000602,5539225,Kenosha,Dental care,5,total population,1,-999,-999,70.8,68.3,73.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,000700,55059000700,5539225,Kenosha,Dental care,5,total population,1,-999,-999,55.8,53.1,58.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,000800,55059000800,5539225,Kenosha,Dental care,5,total population,1,-999,-999,54.5,51.7,57.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,000900,55059000900,5539225,Kenosha,Dental care,5,total population,1,-999,-999,52,49.6,54.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001000,55059001000,5539225,Kenosha,Dental care,5,total population,1,-999,-999,61.4,58.8,64,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001100,55059001100,5539225,Kenosha,Dental care,5,total population,1,-999,-999,43.1,41,45.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001200,55059001200,5539225,Kenosha,Dental care,5,total population,1,-999,-999,54.5,52.6,56.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001300,55059001300,5539225,Kenosha,Dental care,5,total population,1,-999,-999,62.1,59.4,64.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001400,55059001400,5539225,Kenosha,Dental care,5,total population,1,-999,-999,70.9,68.1,73.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001500,55059001500,5539225,Kenosha,Dental care,5,total population,1,-999,-999,62.9,60.5,65.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001600,55059001600,5539225,Kenosha,Dental care,5,total population,1,-999,-999,50.5,48.1,52.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001700,55059001700,5539225,Kenosha,Dental care,5,total population,1,-999,-999,57.6,54.3,60.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001800,55059001800,5539225,Kenosha,Dental care,5,total population,1,-999,-999,62.5,59.9,65.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,001900,55059001900,5539225,Kenosha,Dental care,5,total population,1,-999,-999,70.5,67.2,73.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002000,55059002000,5539225,Kenosha,Dental care,5,total population,1,-999,-999,71.8,68.4,75.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002100,55059002100,5539225,Kenosha,Dental care,5,total population,1,-999,-999,59.1,56.8,61.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002200,55059002200,5539225,Kenosha,Dental care,5,total population,1,-999,-999,66.7,64.1,69.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002300,55059002300,5539225,Kenosha,Dental care,5,total population,1,-999,-999,68.3,66.5,70.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002400,55059002400,5539225,Kenosha,Dental care,5,total population,1,-999,-999,68.9,66.6,71.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002500,55059002500,5539225,Kenosha,Dental care,5,total population,1,-999,-999,71.5,69.4,73.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002601,55059002601,5539225,Kenosha,Dental care,5,total population,1,-999,-999,71.2,68.3,74.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002602,55059002602,5539225,Kenosha,Dental care,5,total population,1,-999,-999,71.8,68.4,75.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002700,55059002700,5539225,Kenosha,Dental care,5,total population,1,-999,-999,73.7,71.4,76,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,059,Kenosha County,002800,55059002800,5539225,Kenosha,Dental care,5,total population,1,-999,-999,69.5,67.8,71.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000100,55063000100,5540775,La Crosse,Dental care,5,total population,1,-999,-999,72.8,69.9,75.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000200,55063000200,5540775,La Crosse,Dental care,5,total population,1,-999,-999,64.2,61.2,67.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000300,55063000300,5540775,La Crosse,Dental care,5,total population,1,-999,-999,59.8,55.9,63.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000400,55063000400,5540775,La Crosse,Dental care,5,total population,1,-999,-999,56.6,50.4,62.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000500,55063000500,5540775,La Crosse,Dental care,5,total population,1,-999,-999,56.1,49.1,63.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000600,55063000600,5540775,La Crosse,Dental care,5,total population,1,-999,-999,77.9,75.6,80.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000700,55063000700,5540775,La Crosse,Dental care,5,total population,1,-999,-999,80.6,78.7,82.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000800,55063000800,5540775,La Crosse,Dental care,5,total population,1,-999,-999,73.3,69.9,76.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,000900,55063000900,5540775,La Crosse,Dental care,5,total population,1,-999,-999,68.9,65.8,72,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,001000,55063001000,5540775,La Crosse,Dental care,5,total population,1,-999,-999,70.8,67.8,73.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,001101,55063001101,5540775,La Crosse,Dental care,5,total population,1,-999,-999,76.1,73.5,78.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,001102,55063001102,5540775,La Crosse,Dental care,5,total population,1,-999,-999,72.3,69.4,75.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,001200,55063001200,5540775,La Crosse,Dental care,5,total population,1,-999,-999,76,73.8,78.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010202,55063010202,5540775,La Crosse,Dental care,5,total population,1,-999,-999,77.4,75.5,79.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010300,55063010300,5540775,La Crosse,Dental care,5,total population,1,-999,-999,75.8,73.6,78,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010401,55063010401,5540775,La Crosse,Dental care,5,total population,1,-999,-999,81.5,80,83,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010500,55063010500,5540775,La Crosse,Dental care,5,total population,1,-999,-999,76,73.5,78.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010600,55063010600,5540775,La Crosse,Dental care,5,total population,1,-999,-999,78.7,76.9,80.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,063,La Crosse County,010700,55063010700,5540775,La Crosse,Dental care,5,total population,1,-999,-999,78.9,77.2,80.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000100,55025000100,5548000,Madison,Dental care,5,total population,1,-999,-999,79.9,77.7,82.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000201,55025000201,5548000,Madison,Dental care,5,total population,1,-999,-999,83.2,81.6,84.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000202,55025000202,5548000,Madison,Dental care,5,total population,1,-999,-999,82.1,80.4,83.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000204,55025000204,5548000,Madison,Dental care,5,total population,1,-999,-999,80,78.2,81.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000205,55025000205,5548000,Madison,Dental care,5,total population,1,-999,-999,83.9,82.4,85.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000300,55025000300,5548000,Madison,Dental care,5,total population,1,-999,-999,78,76.1,79.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000401,55025000401,5548000,Madison,Dental care,5,total population,1,-999,-999,84.6,82.8,86.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000402,55025000402,5548000,Madison,Dental care,5,total population,1,-999,-999,84.5,82.9,86.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000405,55025000405,5548000,Madison,Dental care,5,total population,1,-999,-999,75.8,73,78.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000406,55025000406,5548000,Madison,Dental care,5,total population,1,-999,-999,81.5,79.4,83.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000407,55025000407,5548000,Madison,Dental care,5,total population,1,-999,-999,73.2,71.2,75.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000408,55025000408,5548000,Madison,Dental care,5,total population,1,-999,-999,77.7,74.3,81.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000501,55025000501,5548000,Madison,Dental care,5,total population,1,-999,-999,75.8,73.5,78.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000503,55025000503,5548000,Madison,Dental care,5,total population,1,-999,-999,78.5,77,80,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000504,55025000504,5548000,Madison,Dental care,5,total population,1,-999,-999,80.5,78.4,82.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000600,55025000600,5548000,Madison,Dental care,5,total population,1,-999,-999,57.4,55.4,59.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000700,55025000700,5548000,Madison,Dental care,5,total population,1,-999,-999,84,82.2,85.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000800,55025000800,5548000,Madison,Dental care,5,total population,1,-999,-999,80.9,78.9,82.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000901,55025000901,5548000,Madison,Dental care,5,total population,1,-999,-999,85.3,84.1,86.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,000902,55025000902,5548000,Madison,Dental care,5,total population,1,-999,-999,74.7,71.9,77.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001000,55025001000,5548000,Madison,Dental care,5,total population,1,-999,-999,84.4,82.4,86.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001101,55025001101,5548000,Madison,Dental care,5,total population,1,-999,-999,53,43.1,62.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001102,55025001102,5548000,Madison,Dental care,5,total population,1,-999,-999,48.2,41.9,54.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001200,55025001200,5548000,Madison,Dental care,5,total population,1,-999,-999,69.2,65.6,72.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001300,55025001300,5548000,Madison,Dental care,5,total population,1,-999,-999,76.8,74.1,79.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001401,55025001401,5548000,Madison,Dental care,5,total population,1,-999,-999,53.8,52,55.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001402,55025001402,5548000,Madison,Dental care,5,total population,1,-999,-999,65.5,63.6,67.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001403,55025001403,5548000,Madison,Dental care,5,total population,1,-999,-999,76.7,74.8,78.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001501,55025001501,5548000,Madison,Dental care,5,total population,1,-999,-999,72.1,69.8,74.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001502,55025001502,5548000,Madison,Dental care,5,total population,1,-999,-999,72,70,74,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001603,55025001603,5548000,Madison,Dental care,5,total population,1,-999,-999,53.2,47.7,58.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001604,55025001604,5548000,Madison,Dental care,5,total population,1,-999,-999,57.8,49,66.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001605,55025001605,5548000,Madison,Dental care,5,total population,1,-999,-999,72.1,68.2,76,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001606,55025001606,5548000,Madison,Dental care,5,total population,1,-999,-999,62.6,58.1,67.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001704,55025001704,5548000,Madison,Dental care,5,total population,1,-999,-999,74.5,71.2,77.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001705,55025001705,5548000,Madison,Dental care,5,total population,1,-999,-999,77.1,74,80.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001802,55025001802,5548000,Madison,Dental care,5,total population,1,-999,-999,78.6,75.7,81.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001804,55025001804,5548000,Madison,Dental care,5,total population,1,-999,-999,74.6,72.5,76.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,001900,55025001900,5548000,Madison,Dental care,5,total population,1,-999,-999,79.1,76.8,81.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002000,55025002000,5548000,Madison,Dental care,5,total population,1,-999,-999,78.5,76.5,80.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002100,55025002100,5548000,Madison,Dental care,5,total population,1,-999,-999,76.9,74.3,79.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002200,55025002200,5548000,Madison,Dental care,5,total population,1,-999,-999,74.8,72.2,77.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002301,55025002301,5548000,Madison,Dental care,5,total population,1,-999,-999,64.2,61.3,67.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002302,55025002302,5548000,Madison,Dental care,5,total population,1,-999,-999,78.4,76.2,80.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002401,55025002401,5548000,Madison,Dental care,5,total population,1,-999,-999,74.6,72.4,76.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002402,55025002402,5548000,Madison,Dental care,5,total population,1,-999,-999,65.1,62.7,67.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002500,55025002500,5548000,Madison,Dental care,5,total population,1,-999,-999,66.8,64.1,69.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002601,55025002601,5548000,Madison,Dental care,5,total population,1,-999,-999,66.1,63.3,68.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002602,55025002602,5548000,Madison,Dental care,5,total population,1,-999,-999,69.6,66.7,72.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002603,55025002603,5548000,Madison,Dental care,5,total population,1,-999,-999,71.1,68.5,73.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002700,55025002700,5548000,Madison,Dental care,5,total population,1,-999,-999,75.4,72,78.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002800,55025002800,5548000,Madison,Dental care,5,total population,1,-999,-999,77.4,74.8,80,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,002900,55025002900,5548000,Madison,Dental care,5,total population,1,-999,-999,75,73.1,76.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,003001,55025003001,5548000,Madison,Dental care,5,total population,1,-999,-999,75.2,72.9,77.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,003002,55025003002,5548000,Madison,Dental care,5,total population,1,-999,-999,66.2,63.9,68.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,003100,55025003100,5548000,Madison,Dental care,5,total population,1,-999,-999,76.5,73.6,79.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,003200,55025003200,5548000,Madison,Dental care,5,total population,1,-999,-999,71.8,69.9,73.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010100,55025010100,5548000,Madison,Dental care,5,total population,1,-999,-999,85.2,83.6,86.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010200,55025010200,5548000,Madison,Dental care,5,total population,1,-999,-999,84.6,82.4,86.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010400,55025010400,5548000,Madison,Dental care,5,total population,1,-999,-999,80.1,77.7,82.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010501,55025010501,5548000,Madison,Dental care,5,total population,1,-999,-999,79.3,77.5,81.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010502,55025010502,5548000,Madison,Dental care,5,total population,1,-999,-999,79.8,77.4,82.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010600,55025010600,5548000,Madison,Dental care,5,total population,1,-999,-999,77.4,76.1,78.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010702,55025010702,5548000,Madison,Dental care,5,total population,1,-999,-999,81.4,80.1,82.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010800,55025010800,5548000,Madison,Dental care,5,total population,1,-999,-999,83,81.3,84.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010901,55025010901,5548000,Madison,Dental care,5,total population,1,-999,-999,83.8,82.8,84.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,010903,55025010903,5548000,Madison,Dental care,5,total population,1,-999,-999,84.1,82.5,85.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,011000,55025011000,5548000,Madison,Dental care,5,total population,1,-999,-999,81.7,79.5,83.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,011200,55025011200,5548000,Madison,Dental care,5,total population,1,-999,-999,82.3,80.8,83.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,011401,55025011401,5548000,Madison,Dental care,5,total population,1,-999,-999,80.4,78.1,82.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,011402,55025011402,5548000,Madison,Dental care,5,total population,1,-999,-999,80.9,79.6,82.2,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,991702,55025991702,5548000,Madison,Dental care,5,total population,1,-999,-999,,,,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,025,Dane County,991703,55025991703,5548000,Madison,Dental care,5,total population,1,-999,-999,,,,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000101,55079000101,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,62.7,60,65.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000102,55079000102,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,64.5,62.2,66.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000201,55079000201,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,51.1,48.4,53.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000202,55079000202,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,67.5,64.7,70.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000301,55079000301,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,77.8,76.1,79.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000302,55079000302,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,60.9,57.1,64.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000303,55079000303,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,67.4,65,69.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000304,55079000304,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,69,67.2,70.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000400,55079000400,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,56,53.5,58.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000501,55079000501,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,67.8,65.7,69.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000502,55079000502,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,51.6,48.2,55,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000600,55079000600,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,58.2,56,60.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000700,55079000700,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,64.8,62.3,67.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000800,55079000800,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,62.1,59.5,64.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,000900,55079000900,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,58.2,55.8,60.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001000,55079001000,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,53,50,56,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001100,55079001100,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,58.4,55,61.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001200,55079001200,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,46.1,42.7,49.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001300,55079001300,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,57.7,54.8,60.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001400,55079001400,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,54.9,52.4,57.4,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001500,55079001500,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,52.1,50.4,53.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001600,55079001600,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,54.5,52.4,56.6,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001700,55079001700,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,61.9,59.7,64.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001800,55079001800,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,53,49.3,56.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,001900,55079001900,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,55.1,51.7,58.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002000,55079002000,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,56.2,53.3,59.1,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002100,55079002100,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,52.5,49.3,55.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002200,55079002200,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,57.3,54.9,59.7,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002300,55079002300,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,50,46.1,53.9,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002400,55079002400,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,47.9,44.8,51,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002500,55079002500,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,53.1,49.4,56.8,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002600,55079002600,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,48.5,44.5,52.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002700,55079002700,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,51.7,48.9,54.5,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
WI,55,079,Milwaukee County,002800,55079002800,5553000,Milwaukee,Dental care,5,total population,1,-999,-999,47.9,44.5,51.3,"2018, 1 Year Modeled Estimate",tract,2021-02-24,11,
