"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","date_export","version","NOTE - NCHS Disclaimer","Suggested Citation"
WI,55,02375,5502375,Appleton,High school completion,other,10,8,1137,1509,75.3,71.7,79,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,High school completion,other,10,8,512,574,89.2,69.9,100,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,High school completion,other,10,8,4513,6766,66.7,63.3,70.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,High school completion,other,10,8,957,1246,76.8,72.7,80.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,High school completion,other,10,8,2287,3100,73.8,70.7,76.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,High school completion,other,10,8,541,704,76.8,65.4,88.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,High school completion,other,10,8,5467,6549,83.5,81.3,85.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,High school completion,other,10,8,22291,34637,64.4,62.9,65.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,High school completion,other,10,8,347,445,78,65.7,90.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,High school completion,other,10,8,2541,3910,65,58.5,71.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,High school completion,other,10,8,1195,1519,78.7,,,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,High school completion,other,10,8,2040,2373,86,81.8,90.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,"Housing cost, excessive",total population,11,1,7513,29125,25.8,24.1,27.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,"Housing cost, excessive",total population,11,1,8617,27495,31.3,29.3,33.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,"Housing cost, excessive",total population,11,1,12359,42331,29.2,27.6,30.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,"Housing cost, excessive",total population,11,1,7027,26405,26.6,24.7,28.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,"Housing cost, excessive",total population,11,1,12775,37646,33.9,32,35.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,"Housing cost, excessive",total population,11,1,7617,21314,35.7,33.6,37.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,"Housing cost, excessive",total population,11,1,38205,108573,35.2,34.1,36.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,"Housing cost, excessive",total population,11,1,95851,229556,41.8,41,42.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,"Housing cost, excessive",total population,11,1,7918,26435,30,28.1,31.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,"Housing cost, excessive",total population,11,1,11281,30378,37.1,34.8,39.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,"Housing cost, excessive",total population,11,1,8745,29432,29.7,28,31.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,"Housing cost, excessive",total population,11,1,9291,27657,33.6,31.5,35.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Housing with potential lead risk,total population,12,1,7413,30380,24.4,23.5,25.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Housing with potential lead risk,total population,12,1,6333.8,28931,21.9,20.6,23.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Housing with potential lead risk,total population,12,1,10410.5,44713,23.3,22.6,24,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Housing with potential lead risk,total population,12,1,5896.8,27494,21.4,20.5,22.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Housing with potential lead risk,total population,12,1,10967.8,40805,26.9,25.9,27.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Housing with potential lead risk,total population,12,1,6740.1,22756,29.6,28.2,31,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Housing with potential lead risk,total population,12,1,21532.8,113665,18.9,18.5,19.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Housing with potential lead risk,total population,12,1,106510.1,257506,41.4,40.9,41.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Housing with potential lead risk,total population,12,1,8002.9,28533,28,27,29.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Housing with potential lead risk,total population,12,1,13332.6,33666,39.6,38.4,40.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Housing with potential lead risk,total population,12,1,5575.7,30689,18.2,17.3,19,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Housing with potential lead risk,total population,12,1,10863,29200,37.2,36.1,38.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Income Inequality,total population,13,1,-999,-999,-4.8,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Income Inequality,total population,13,1,-999,-999,-13.4,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Income Inequality,total population,13,1,-999,-999,-16.1,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Income Inequality,total population,13,1,-999,-999,-10.1,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Income Inequality,total population,13,1,-999,-999,-10.2,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Income Inequality,total population,13,1,-999,-999,-19.9,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Income Inequality,total population,13,1,-999,-999,-0.3,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Income Inequality,total population,13,1,-999,-999,-24.7,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Income Inequality,total population,13,1,-999,-999,-16.5,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Income Inequality,total population,13,1,-999,-999,-22.3,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Income Inequality,total population,13,1,-999,-999,-1.8,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Income Inequality,total population,13,1,-999,-999,-16.2,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Lead exposure risk index,total population,14,1,-999,-999,6,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Lead exposure risk index,total population,14,1,-999,-999,7,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Lead exposure risk index,total population,14,1,-999,-999,8,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Lead exposure risk index,total population,14,1,-999,-999,6,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Lead exposure risk index,total population,14,1,-999,-999,8,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Lead exposure risk index,total population,14,1,-999,-999,9,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Lead exposure risk index,total population,14,1,-999,-999,6,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Lead exposure risk index,total population,14,1,-999,-999,8,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Lead exposure risk index,total population,14,1,-999,-999,4,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Lead exposure risk index,total population,14,1,-999,-999,9,-999,-999,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,total population,15,1,81953,116888,70.1,69.9,70.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,total population,15,1,70218,91544,76.7,76.5,76.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,total population,15,1,107854,148338,72.7,72.5,72.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,total population,15,1,60763,73608,82.5,82.3,82.8,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,total population,15,1,103284,139783,73.9,73.7,74.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,total population,15,1,57370,80619,71.2,70.9,71.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,total population,15,1,196934,306507,64.3,64.1,64.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,total population,15,1,301992,644448,46.9,46.8,47,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,total population,15,1,63281,79219,79.9,79.6,80.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,total population,15,1,74243,102176,72.7,72.4,72.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,total population,15,1,84614,101733,83.2,83,83.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,total population,15,1,36028,65491,55,54.7,55.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,asian,15,4,3615,5375,67.3,66.2,68.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,asian,15,4,2851,3632,78.5,77.4,79.6,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,asian,15,4,3463,5482,63.2,62.1,64.2,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,asian,15,4,779,935,83.3,81.3,85.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,asian,15,4,1823,2360,77.3,75.8,78.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,asian,15,4,2463,3476,70.9,69.6,72.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,asian,15,4,11872,19931,59.6,59,60.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,asian,15,4,10279,23103,44.5,44,45,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,asian,15,4,1786,2424,73.7,72.2,75.2,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,asian,15,4,753,1221,61.7,59.4,64,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,asian,15,4,2193,3080,71.2,69.9,72.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,asian,15,4,697,1358,51.4,49.1,53.6,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,black,15,5,1057,1666,63.4,61.5,65.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,black,15,5,656,868,75.6,73.2,78,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,black,15,5,2501,4230,59.1,57.9,60.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,black,15,5,1419,1720,82.5,81,84,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,black,15,5,6617,10910,60.7,59.9,61.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,black,15,5,855,1362,62.8,60.6,64.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,black,15,5,14750,21306,69.2,68.7,69.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,black,15,5,110546,239662,46.1,46,46.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,black,15,5,1684,2088,80.6,79.2,82.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,black,15,5,13438,19347,69.5,68.9,70,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,black,15,5,1424,1834,77.6,76,79.2,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,black,15,5,1161,2283,50.8,49.1,52.6,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,hispanic,15,6,3141,5394,58.2,57.1,59.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,hispanic,15,6,1121,1674,67,65.1,68.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,hispanic,15,6,8371,15922,52.6,51.9,53.2,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,hispanic,15,6,2825,3703,76.3,75.1,77.4,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,hispanic,15,6,12035,18424,65.3,64.7,65.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,hispanic,15,6,902,1356,66.5,64.4,68.6,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,hispanic,15,6,16179,22989,70.4,69.9,70.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,hispanic,15,6,34437,107370,32.1,31.8,32.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,hispanic,15,6,1421,1930,73.6,72,75.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,hispanic,15,6,12858,18217,70.6,70,71.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,hispanic,15,6,7490,9407,79.6,78.9,80.3,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,hispanic,15,6,2993,6028,49.6,48.6,50.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,white,15,7,74163,104596,70.9,70.7,71.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,white,15,7,64957,84594,76.8,76.5,77,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,white,15,7,90696,120330,75.4,75.2,75.6,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,white,15,7,56232,67951,82.8,82.5,83,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,white,15,7,86444,113788,76,75.8,76.2,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,white,15,7,52701,73694,71.5,71.2,71.8,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,white,15,7,156208,244889,63.8,63.6,63.9,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,white,15,7,155611,309186,50.3,50.2,50.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,white,15,7,58199,72473,80.3,80.1,80.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,white,15,7,50626,68676,73.7,73.4,74,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,white,15,7,77212,91973,84,83.8,84.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,white,15,7,31881,57129,55.8,55.5,56.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Limited access to healthy foods,other,15,8,3118,5251,59.4,58.3,60.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Limited access to healthy foods,other,15,8,1755,2450,71.6,70.1,73.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Limited access to healthy foods,other,15,8,11194,18296,61.2,60.6,61.8,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Limited access to healthy foods,other,15,8,2333,3002,77.7,76.5,79,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Limited access to healthy foods,other,15,8,8399,12725,66,65.3,66.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Limited access to healthy foods,other,15,8,1352,2087,64.8,63.1,66.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Limited access to healthy foods,other,15,8,14104,20381,69.2,68.7,69.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Limited access to healthy foods,other,15,8,25556,72497,35.3,35,35.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Limited access to healthy foods,other,15,8,1612,2234,72.1,70.6,73.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Limited access to healthy foods,other,15,8,9426,12932,72.9,72.2,73.5,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Limited access to healthy foods,other,15,8,3785,4846,78.1,77.1,79.1,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Limited access to healthy foods,other,15,8,2289,4721,48.5,47.3,49.7,0,-999,-999,2015,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,7.6,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,5.2,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,13.6,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,6.9,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,10.2,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,6.9,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,9.8,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,35.1,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,7.8,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,10.6,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,9.3,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,5.5,-999,-999,-999,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Obesity,total population,17,1,-999,-999,32.4,32.1,32.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Obesity,total population,17,1,-999,-999,29.5,29,30,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Obesity,total population,17,1,-999,-999,34.6,34.3,34.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Obesity,total population,17,1,-999,-999,33.8,33.5,34.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Obesity,total population,17,1,-999,-999,36.1,35.8,36.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Obesity,total population,17,1,-999,-999,30,29.3,30.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Obesity,total population,17,1,-999,-999,24.9,24.6,25.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Obesity,total population,17,1,-999,-999,38.9,38.8,39,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Obesity,total population,17,1,-999,-999,36.7,36.2,37.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Obesity,total population,17,1,-999,-999,43.2,42.9,43.5,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Obesity,total population,17,1,-999,-999,28.6,28.3,28.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Obesity,total population,17,1,-999,-999,32.3,32,32.6,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Physical inactivity,total population,18,1,-999,-999,19.9,19.4,20.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Physical inactivity,total population,18,1,-999,-999,19,18.2,19.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Physical inactivity,total population,18,1,-999,-999,22.5,22.1,22.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Physical inactivity,total population,18,1,-999,-999,21.2,20.6,21.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Physical inactivity,total population,18,1,-999,-999,24.4,24,24.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Physical inactivity,total population,18,1,-999,-999,20.7,19.8,21.6,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Physical inactivity,total population,18,1,-999,-999,17.1,16.8,17.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Physical inactivity,total population,18,1,-999,-999,28.9,28.7,29.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Physical inactivity,total population,18,1,-999,-999,21.1,20.4,21.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Physical inactivity,total population,18,1,-999,-999,28.8,28.3,29.3,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Physical inactivity,total population,18,1,-999,-999,19.3,18.8,19.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Physical inactivity,total population,18,1,-999,-999,22.9,22.4,23.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-02-25,11,,
